 INFO [2011-04-05 21:07:07,787] - Starting up
 INFO [2011-04-05 23:02:02,263] - processing foreign key constraints
DEBUG [2011-04-05 23:02:02,265] - resolving reference to class: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 23:02:02,266] - resolving reference to class: nhibernate_demo.Models.ChocolateBar
 INFO [2011-04-05 23:02:02,266] - processing filters (second pass)
 INFO [2011-04-05 23:02:02,286] - table found: NHibernateTest.dbo.ChocolateBar
 INFO [2011-04-05 23:02:02,287] - columns: id, name, chocolatierid
 INFO [2011-04-05 23:02:02,287] - foreign keys: fk6a71dc85364f3ba
 INFO [2011-04-05 23:02:02,287] - indexes: pk__chocolat__3214ec277f60ed59
 INFO [2011-04-05 23:02:02,297] - table found: NHibernateTest.dbo.Chocolatier
 INFO [2011-04-05 23:02:02,297] - columns: id, name
 INFO [2011-04-05 23:02:02,297] - foreign keys: 
 INFO [2011-04-05 23:02:02,297] - indexes: pk__chocolat__3214ec2703317e3d
 INFO [2011-04-05 23:02:02,313] - table found: NHibernateTest.dbo.Feature
 INFO [2011-04-05 23:02:02,313] - columns: id, name, chocolatebar_id
 INFO [2011-04-05 23:02:02,313] - foreign keys: fk1328745f39440519
 INFO [2011-04-05 23:02:02,313] - indexes: pk__feature__3214ec2707020f21
 INFO [2011-04-05 23:02:02,327] - schema update complete
DEBUG [2011-04-05 23:02:02,328] - Closing connection
 INFO [2011-04-05 23:02:02,329] - checking mappings queue
 INFO [2011-04-05 23:02:02,329] - processing one-to-many association mappings
 INFO [2011-04-05 23:02:02,329] - processing one-to-one association property references
 INFO [2011-04-05 23:02:02,329] - processing foreign key constraints
DEBUG [2011-04-05 23:02:02,329] - resolving reference to class: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 23:02:02,329] - resolving reference to class: nhibernate_demo.Models.ChocolateBar
 INFO [2011-04-05 23:02:02,329] - processing filters (second pass)
 INFO [2011-04-05 23:02:02,353] - Using dialect: NHibernate.Dialect.MsSql2008Dialect
 INFO [2011-04-05 23:02:02,376] - Using dialect defined converter
 INFO [2011-04-05 23:02:02,376] - Generate SQL with comments: disabled
 INFO [2011-04-05 23:02:02,376] - Initializing connection provider: NHibernate.Connection.DriverConnectionProvider
 INFO [2011-04-05 23:02:02,376] - Configuring ConnectionProvider
 INFO [2011-04-05 23:02:02,377] - Transaction factory: NHibernate.Transaction.AdoNetWithDistributedTransactionFactory
 INFO [2011-04-05 23:02:02,377] - Optimize cache for minimal puts: False
 INFO [2011-04-05 23:02:02,377] - Connection release mode: auto
 INFO [2011-04-05 23:02:02,377] - Default batch fetch size: 1
 INFO [2011-04-05 23:02:02,377] - Statistics: disabled
 INFO [2011-04-05 23:02:02,377] - Deleted entity synthetic identifier rollback: disabled
 INFO [2011-04-05 23:02:02,377] - Query translator: NHibernate.Hql.Ast.ANTLR.ASTQueryTranslatorFactory
 INFO [2011-04-05 23:02:02,379] - Query language substitutions: {}
 INFO [2011-04-05 23:02:02,379] - cache provider: NHibernate.Cache.NoCacheProvider, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4
DEBUG [2011-04-05 23:02:02,379] - Wrap result sets: disabled
 INFO [2011-04-05 23:02:02,380] - Batcher factory: NHibernate.AdoNet.NonBatchingBatcherFactory, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4
 INFO [2011-04-05 23:02:02,380] - Default entity-mode: Poco
 INFO [2011-04-05 23:02:02,380] - Named query checking : enabled
 INFO [2011-04-05 23:02:02,398] - building session factory
DEBUG [2011-04-05 23:02:02,399] - Session factory constructed with filter configurations : {}
DEBUG [2011-04-05 23:02:02,399] - instantiating session factory with properties: {'connection.provider'='NHibernate.Connection.DriverConnectionProvider', 'proxyfactory.factory_class'='NHibernate.ByteCode.Castle.ProxyFactoryFactory, NHibernate.ByteCode.Castle', 'connection.driver_class'='NHibernate.Driver.SqlClientDriver, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4', 'dialect'='NHibernate.Dialect.MsSql2008Dialect, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4', 'hibernate.dialect'='NHibernate.Dialect.MsSql2008Dialect, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4', 'connection.connection_string'='Data Source=(local);Initial Catalog=NHibernateTest;Integrated Security=SSPI;'}
DEBUG [2011-04-05 23:02:02,400] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 23:02:02,403] - Closing connection
DEBUG [2011-04-05 23:02:02,461] - No custom accessors found for entity: nhibernate_demo.Models.ChocolateBar
DEBUG [2011-04-05 23:02:02,466] - No custom accessors found for entity: nhibernate_demo.Models.ChocolateBar
DEBUG [2011-04-05 23:02:02,477] - Create Instantiator using optimizer for:nhibernate_demo.Models.ChocolateBar
DEBUG [2011-04-05 23:02:02,502] - No custom accessors found for entity: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 23:02:02,502] - No custom accessors found for entity: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 23:02:02,502] - Create Instantiator using optimizer for:nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 23:02:02,503] - No custom accessors found for entity: nhibernate_demo.Models.Feature
DEBUG [2011-04-05 23:02:02,503] - No custom accessors found for entity: nhibernate_demo.Models.Feature
DEBUG [2011-04-05 23:02:02,503] - Create Instantiator using optimizer for:nhibernate_demo.Models.Feature
DEBUG [2011-04-05 23:02:02,529] - Static SQL for collection: nhibernate_demo.Models.ChocolateBar.Features
DEBUG [2011-04-05 23:02:02,529] -  Row insert: UPDATE [Feature] SET ChocolateBar_id = ? WHERE ID = ?
DEBUG [2011-04-05 23:02:02,529] -  Row delete: UPDATE [Feature] SET ChocolateBar_id = null WHERE ChocolateBar_id = ? AND ID = ?
DEBUG [2011-04-05 23:02:02,529] -  One-shot delete: UPDATE [Feature] SET ChocolateBar_id = null WHERE ChocolateBar_id = ?
DEBUG [2011-04-05 23:02:02,568] - Static SQL for entity: nhibernate_demo.Models.ChocolateBar
DEBUG [2011-04-05 23:02:02,568] -  Version select: SELECT ID FROM [ChocolateBar] WHERE ID = ?
DEBUG [2011-04-05 23:02:02,568] -  Snapshot select: SELECT chocolateb_.ID, chocolateb_.Name as Name0_, chocolateb_.ChocolatierID as Chocolat3_0_ FROM [ChocolateBar] chocolateb_ WHERE chocolateb_.ID=?
DEBUG [2011-04-05 23:02:02,568] -  Insert 0: INSERT INTO [ChocolateBar] (Name, ChocolatierID, ID) VALUES (?, ?, ?)
DEBUG [2011-04-05 23:02:02,569] -  Update 0: UPDATE [ChocolateBar] SET Name = ?, ChocolatierID = ? WHERE ID = ?
DEBUG [2011-04-05 23:02:02,569] -  Delete 0: DELETE FROM [ChocolateBar] WHERE ID = ?
DEBUG [2011-04-05 23:02:02,569] -  Identity insert: INSERT INTO [ChocolateBar] (Name, ChocolatierID) VALUES (?, ?); select SCOPE_IDENTITY()
DEBUG [2011-04-05 23:02:02,601] - Static select for entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 23:02:02,602] - Static select for entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 23:02:02,602] - Static select for entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ with (updlock, rowlock) WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 23:02:02,602] - Static select for entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ with (updlock, rowlock) WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 23:02:02,602] - Static select for entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ with (updlock, rowlock) WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 23:02:02,603] - Static select for action NHibernate.Engine.CascadingAction+MergeCascadingAction on entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 23:02:02,603] - Static select for action NHibernate.Engine.CascadingAction+RefreshCascadingAction on entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 23:02:02,604] - Static SQL for entity: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 23:02:02,604] -  Version select: SELECT ID FROM [Chocolatier] WHERE ID = ?
DEBUG [2011-04-05 23:02:02,604] -  Snapshot select: SELECT chocolatie_.ID, chocolatie_.Name as Name1_ FROM [Chocolatier] chocolatie_ WHERE chocolatie_.ID=?
DEBUG [2011-04-05 23:02:02,604] -  Insert 0: INSERT INTO [Chocolatier] (Name, ID) VALUES (?, ?)
DEBUG [2011-04-05 23:02:02,604] -  Update 0: UPDATE [Chocolatier] SET Name = ? WHERE ID = ?
DEBUG [2011-04-05 23:02:02,604] -  Delete 0: DELETE FROM [Chocolatier] WHERE ID = ?
DEBUG [2011-04-05 23:02:02,604] -  Identity insert: INSERT INTO [Chocolatier] (Name) VALUES (?); select SCOPE_IDENTITY()
DEBUG [2011-04-05 23:02:02,604] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 23:02:02,604] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 23:02:02,604] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ with (updlock, rowlock) WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 23:02:02,604] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ with (updlock, rowlock) WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 23:02:02,604] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ with (updlock, rowlock) WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 23:02:02,604] - Static select for action NHibernate.Engine.CascadingAction+MergeCascadingAction on entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 23:02:02,604] - Static select for action NHibernate.Engine.CascadingAction+RefreshCascadingAction on entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 23:02:02,604] - Static SQL for entity: nhibernate_demo.Models.Feature
DEBUG [2011-04-05 23:02:02,604] -  Version select: SELECT ID FROM [Feature] WHERE ID = ?
DEBUG [2011-04-05 23:02:02,604] -  Snapshot select: SELECT feature_.ID, feature_.Name as Name2_ FROM [Feature] feature_ WHERE feature_.ID=?
DEBUG [2011-04-05 23:02:02,604] -  Insert 0: INSERT INTO [Feature] (Name, ID) VALUES (?, ?)
DEBUG [2011-04-05 23:02:02,604] -  Update 0: UPDATE [Feature] SET Name = ? WHERE ID = ?
DEBUG [2011-04-05 23:02:02,604] -  Delete 0: DELETE FROM [Feature] WHERE ID = ?
DEBUG [2011-04-05 23:02:02,604] -  Identity insert: INSERT INTO [Feature] (Name) VALUES (?); select SCOPE_IDENTITY()
DEBUG [2011-04-05 23:02:02,604] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 23:02:02,604] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 23:02:02,604] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ with (updlock, rowlock) WHERE feature0_.ID=?
DEBUG [2011-04-05 23:02:02,605] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ with (updlock, rowlock) WHERE feature0_.ID=?
DEBUG [2011-04-05 23:02:02,605] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ with (updlock, rowlock) WHERE feature0_.ID=?
DEBUG [2011-04-05 23:02:02,605] - Static select for action NHibernate.Engine.CascadingAction+MergeCascadingAction on entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 23:02:02,605] - Static select for action NHibernate.Engine.CascadingAction+RefreshCascadingAction on entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 23:02:02,613] - Static select for one-to-many nhibernate_demo.Models.ChocolateBar.Features: SELECT features0_.ChocolateBar_id as Chocolat3_1_, features0_.ID as ID1_, features0_.ID as ID2_0_, features0_.Name as Name2_0_ FROM [Feature] features0_ WHERE features0_.ChocolateBar_id=?
DEBUG [2011-04-05 23:02:02,614] - initializing class SessionFactoryObjectFactory
DEBUG [2011-04-05 23:02:02,615] - registered: 01de62f2daa145668ddea75438b406de(unnamed)
 INFO [2011-04-05 23:02:02,615] - no name configured
DEBUG [2011-04-05 23:02:02,615] - Instantiated session factory
DEBUG [2011-04-05 23:02:02,619] - Checking 0 named HQL queries
DEBUG [2011-04-05 23:02:02,619] - Checking 0 named SQL queries
DEBUG [2011-04-05 23:02:02,630] - [session-id=0bdcde57-ec8f-4968-be06-df4d0edaf934] opened session at timestamp: 634376413226, for session factory: [/01de62f2daa145668ddea75438b406de]
DEBUG [2011-04-05 23:02:02,646] - unable to locate HQL query plan in cache; generating (NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.Chocolatier])
DEBUG [2011-04-05 23:02:02,875] - select << begin [level=1, statement=select]
DEBUG [2011-04-05 23:02:02,890] - FromClause{level=1} :  nhibernate_demo.Models.Chocolatier (<generated>_0) -> chocolatie0_
DEBUG [2011-04-05 23:02:02,904] - Resolved :  <generated>_0 -> chocolatie0_.ID
DEBUG [2011-04-05 23:02:02,906] - select : finishing up [level=1, statement=select]
DEBUG [2011-04-05 23:02:02,908] - processQuery() : ( SELECT ( {select clause} chocolatie0_.ID ) ( FromClause{level=1} [Chocolatier] chocolatie0_ ) )
DEBUG [2011-04-05 23:02:02,929] - Using FROM fragment [[Chocolatier] chocolatie0_]
DEBUG [2011-04-05 23:02:02,933] - select >> end [level=1, statement=select]
DEBUG [2011-04-05 23:02:02,934] - throwQueryException() : no errors
DEBUG [2011-04-05 23:02:02,960] - SQL: select chocolatie0_.ID as ID1_, chocolatie0_.Name as Name1_ from [Chocolatier] chocolatie0_
DEBUG [2011-04-05 23:02:02,960] - throwQueryException() : no errors
DEBUG [2011-04-05 23:02:02,989] - located HQL query plan in cache (NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.Chocolatier])
DEBUG [2011-04-05 23:02:02,992] - find: NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.Chocolatier]
DEBUG [2011-04-05 23:02:02,993] - named parameters: {}
DEBUG [2011-04-05 23:02:03,015] - Opened new IDbCommand, open IDbCommands: 1
DEBUG [2011-04-05 23:02:03,015] - Building an IDbCommand object for the SqlString: select chocolatie0_.ID as ID1_, chocolatie0_.Name as Name1_ from [Chocolatier] chocolatie0_
 INFO [2011-04-05 23:02:03,019] - select chocolatie0_.ID as ID1_, chocolatie0_.Name as Name1_ from [Chocolatier] chocolatie0_
DEBUG [2011-04-05 23:02:03,022] - select chocolatie0_.ID as ID1_, chocolatie0_.Name as Name1_ from [Chocolatier] chocolatie0_
DEBUG [2011-04-05 23:02:03,022] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 23:02:03,024] - ExecuteReader took 0 ms
DEBUG [2011-04-05 23:02:03,024] - Opened IDataReader, open IDataReaders: 1
DEBUG [2011-04-05 23:02:03,025] - processing result set
DEBUG [2011-04-05 23:02:03,025] - result set row: 0
DEBUG [2011-04-05 23:02:03,028] - returning '1' as column: ID1_
DEBUG [2011-04-05 23:02:03,030] - result row: EntityKey[nhibernate_demo.Models.Chocolatier#1]
DEBUG [2011-04-05 23:02:03,035] - Initializing object from DataReader: [nhibernate_demo.Models.Chocolatier#1]
DEBUG [2011-04-05 23:02:03,039] - Hydrating entity: [nhibernate_demo.Models.Chocolatier#1]
DEBUG [2011-04-05 23:02:03,040] - returning 'Cadbury' as column: Name1_
DEBUG [2011-04-05 23:02:03,041] - done processing result set (1 rows)
DEBUG [2011-04-05 23:02:03,043] - running NHybridDataReader.Dispose()
DEBUG [2011-04-05 23:02:03,043] - Closed IDataReader, open IDataReaders :0
DEBUG [2011-04-05 23:02:03,043] - DataReader was closed after 19 ms
DEBUG [2011-04-05 23:02:03,043] - Closed IDbCommand, open IDbCommands: 0
DEBUG [2011-04-05 23:02:03,044] - aggressively releasing database connection
DEBUG [2011-04-05 23:02:03,044] - Closing connection
DEBUG [2011-04-05 23:02:03,045] - total objects hydrated: 1
DEBUG [2011-04-05 23:02:03,048] - resolving associations for [nhibernate_demo.Models.Chocolatier#1]
DEBUG [2011-04-05 23:02:03,051] - done materializing entity [nhibernate_demo.Models.Chocolatier#1]
DEBUG [2011-04-05 23:02:03,051] - initializing non-lazy collections
DEBUG [2011-04-05 23:02:03,054] - after autocommit
DEBUG [2011-04-05 23:02:03,054] - transaction completion
DEBUG [2011-04-05 23:02:03,054] - aggressively releasing database connection
DEBUG [2011-04-05 23:02:03,057] - [session-id=bb9931a8-a3c1-4e37-87a2-2ef1679c94c8] opened session at timestamp: 634376413230, for session factory: [/01de62f2daa145668ddea75438b406de]
DEBUG [2011-04-05 23:02:03,062] - loading entity: [nhibernate_demo.Models.ChocolateBar#5]
DEBUG [2011-04-05 23:02:03,062] - creating new proxy for entity
DEBUG [2011-04-05 23:02:03,216] - after autocommit
DEBUG [2011-04-05 23:02:03,216] - transaction completion
DEBUG [2011-04-05 23:02:03,216] - aggressively releasing database connection
DEBUG [2011-04-05 23:02:03,880] - initializing proxy: [nhibernate_demo.Models.ChocolateBar#5]
DEBUG [2011-04-05 23:02:03,881] - attempting to resolve: [nhibernate_demo.Models.ChocolateBar#5]
DEBUG [2011-04-05 23:02:03,883] - object not resolved in any cache: [nhibernate_demo.Models.ChocolateBar#5]
DEBUG [2011-04-05 23:02:03,883] - Fetching entity: [nhibernate_demo.Models.ChocolateBar#5]
DEBUG [2011-04-05 23:02:03,885] - loading entity: [nhibernate_demo.Models.ChocolateBar#5]
DEBUG [2011-04-05 23:02:03,887] - Opened new IDbCommand, open IDbCommands: 1
DEBUG [2011-04-05 23:02:03,887] - Building an IDbCommand object for the SqlString: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 23:02:03,887] - BindParameters(Positional0:NHibernate.Type.Int32Type) 5 -> [0]
DEBUG [2011-04-05 23:02:03,888] - binding '5' to parameter: 0
 INFO [2011-04-05 23:02:03,888] - SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=@p0
DEBUG [2011-04-05 23:02:03,889] - SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=@p0;@p0 = 5 [Type: Int32 (0)]
DEBUG [2011-04-05 23:02:03,889] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 23:02:03,889] - ExecuteReader took 0 ms
DEBUG [2011-04-05 23:02:03,889] - Opened IDataReader, open IDataReaders: 1
DEBUG [2011-04-05 23:02:03,890] - processing result set
DEBUG [2011-04-05 23:02:03,890] - result set row: 0
DEBUG [2011-04-05 23:02:03,890] - result row: EntityKey[nhibernate_demo.Models.ChocolateBar#5]
DEBUG [2011-04-05 23:02:03,890] - Initializing object from DataReader: [nhibernate_demo.Models.ChocolateBar#5]
DEBUG [2011-04-05 23:02:03,890] - Hydrating entity: [nhibernate_demo.Models.ChocolateBar#5]
DEBUG [2011-04-05 23:02:03,890] - returning 'Dairy Milk' as column: Name0_0_
DEBUG [2011-04-05 23:02:03,890] - returning '1' as column: Chocolat3_0_0_
DEBUG [2011-04-05 23:02:03,891] - done processing result set (1 rows)
DEBUG [2011-04-05 23:02:03,891] - running NHybridDataReader.Dispose()
DEBUG [2011-04-05 23:02:03,891] - Closed IDataReader, open IDataReaders :0
DEBUG [2011-04-05 23:02:03,891] - DataReader was closed after 1 ms
DEBUG [2011-04-05 23:02:03,891] - Closed IDbCommand, open IDbCommands: 0
DEBUG [2011-04-05 23:02:03,891] - aggressively releasing database connection
DEBUG [2011-04-05 23:02:03,891] - Closing connection
DEBUG [2011-04-05 23:02:03,891] - total objects hydrated: 1
DEBUG [2011-04-05 23:02:03,891] - resolving associations for [nhibernate_demo.Models.ChocolateBar#5]
DEBUG [2011-04-05 23:02:03,894] - creating collection wrapper:[nhibernate_demo.Models.ChocolateBar.Features#5]
DEBUG [2011-04-05 23:02:03,899] - loading entity: [nhibernate_demo.Models.Chocolatier#1]
DEBUG [2011-04-05 23:02:03,899] - creating new proxy for entity
DEBUG [2011-04-05 23:02:03,907] - done materializing entity [nhibernate_demo.Models.ChocolateBar#5]
DEBUG [2011-04-05 23:02:03,907] - initializing non-lazy collections
DEBUG [2011-04-05 23:02:03,907] - done entity load
DEBUG [2011-04-05 23:02:17,515] - [session-id=6ac686f6-caf5-469f-9d35-0439fde4975c] opened session at timestamp: 634376413375, for session factory: [/01de62f2daa145668ddea75438b406de]
DEBUG [2011-04-05 23:02:17,876] - located HQL query plan in cache (NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.Chocolatier])
DEBUG [2011-04-05 23:02:17,876] - located HQL query plan in cache (NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.Chocolatier])
DEBUG [2011-04-05 23:02:17,876] - find: NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.Chocolatier]
DEBUG [2011-04-05 23:02:17,876] - named parameters: {}
DEBUG [2011-04-05 23:02:17,876] - Opened new IDbCommand, open IDbCommands: 1
DEBUG [2011-04-05 23:02:17,876] - Building an IDbCommand object for the SqlString: select chocolatie0_.ID as ID1_, chocolatie0_.Name as Name1_ from [Chocolatier] chocolatie0_
 INFO [2011-04-05 23:02:17,876] - select chocolatie0_.ID as ID1_, chocolatie0_.Name as Name1_ from [Chocolatier] chocolatie0_
DEBUG [2011-04-05 23:02:17,876] - select chocolatie0_.ID as ID1_, chocolatie0_.Name as Name1_ from [Chocolatier] chocolatie0_
DEBUG [2011-04-05 23:02:17,876] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 23:02:17,877] - ExecuteReader took 0 ms
DEBUG [2011-04-05 23:02:17,877] - Opened IDataReader, open IDataReaders: 1
DEBUG [2011-04-05 23:02:17,877] - processing result set
DEBUG [2011-04-05 23:02:17,877] - result set row: 0
DEBUG [2011-04-05 23:02:17,877] - returning '1' as column: ID1_
DEBUG [2011-04-05 23:02:17,877] - result row: EntityKey[nhibernate_demo.Models.Chocolatier#1]
DEBUG [2011-04-05 23:02:17,877] - Initializing object from DataReader: [nhibernate_demo.Models.Chocolatier#1]
DEBUG [2011-04-05 23:02:17,877] - Hydrating entity: [nhibernate_demo.Models.Chocolatier#1]
DEBUG [2011-04-05 23:02:17,877] - returning 'Cadbury' as column: Name1_
DEBUG [2011-04-05 23:02:17,877] - done processing result set (1 rows)
DEBUG [2011-04-05 23:02:17,877] - running NHybridDataReader.Dispose()
DEBUG [2011-04-05 23:02:17,877] - Closed IDataReader, open IDataReaders :0
DEBUG [2011-04-05 23:02:17,877] - DataReader was closed after 0 ms
DEBUG [2011-04-05 23:02:17,877] - Closed IDbCommand, open IDbCommands: 0
DEBUG [2011-04-05 23:02:17,877] - aggressively releasing database connection
DEBUG [2011-04-05 23:02:17,877] - Closing connection
DEBUG [2011-04-05 23:02:17,877] - total objects hydrated: 1
DEBUG [2011-04-05 23:02:17,877] - resolving associations for [nhibernate_demo.Models.Chocolatier#1]
DEBUG [2011-04-05 23:02:17,877] - done materializing entity [nhibernate_demo.Models.Chocolatier#1]
DEBUG [2011-04-05 23:02:17,877] - initializing non-lazy collections
DEBUG [2011-04-05 23:02:17,877] - after autocommit
DEBUG [2011-04-05 23:02:17,877] - transaction completion
DEBUG [2011-04-05 23:02:17,878] - aggressively releasing database connection
DEBUG [2011-04-05 23:02:17,981] - [session-id=6ac686f6-caf5-469f-9d35-0439fde4975c] executing real Dispose(False)
DEBUG [2011-04-05 23:02:26,170] - [session-id=2759cb40-e842-4ac6-a073-3d0ffa347b29] opened session at timestamp: 634376413461, for session factory: [/01de62f2daa145668ddea75438b406de]
DEBUG [2011-04-05 23:02:26,173] - Begin (Unspecified)
DEBUG [2011-04-05 23:02:26,173] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 23:02:26,184] - unsaved-value: 0
DEBUG [2011-04-05 23:02:26,184] - transient instance of: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 23:02:26,184] - saving transient instance
DEBUG [2011-04-05 23:02:26,186] - saving [nhibernate_demo.Models.Chocolatier#<null>]
DEBUG [2011-04-05 23:02:26,190] - executing insertions
DEBUG [2011-04-05 23:02:26,194] - executing identity-insert immediately
DEBUG [2011-04-05 23:02:26,196] - Inserting entity: nhibernate_demo.Models.Chocolatier (native id)
DEBUG [2011-04-05 23:02:26,196] - Opened new IDbCommand, open IDbCommands: 1
